case_id,timestamp,backend,input_dtype,M,D,F,E,BM,BF,group_pattern,group_sizes,estimated_problem_memory_gib,max_group_size,programs_per_expert,active_programs_Q,launched_programs,inactive_programs,grid_utilization,processed_token_slots,padded_rows,row_utilization,padding_overhead_fraction,padding_overhead_percent,padding_overcompute_factor,hidden_chunks_F_over_BF,useful_flops,actual_fused_flops,padding_extra_flops,reference_min_bytes,fused_min_bytes,hidden_activation_bytes,hidden_intermediate_mib,hidden_write_read_saved_bytes,memory_saved_fraction,memory_saved_percent,fused_no_cache_bytes,fused_tile_upper_bytes,minimum_weight_bytes,no_cache_weight_bytes,weight_reread_factor_no_cache,reference_ideal_ai_flops_per_byte,fused_ideal_effective_ai_flops_per_byte,fused_ideal_actual_ai_flops_per_byte,fused_no_cache_actual_ai_flops_per_byte,fused_per_program_ai_flops_per_byte,fused_large_F_ai_approximation,expansion_ratio_F_over_D,token_to_expert_hidden_ratio_M_over_EF,fraction_of_asymptotic_benefit,fraction_of_asymptotic_benefit_percent,asymptotic_max_memory_speedup,ideal_memory_speedup,logical_tile_shared_bytes,inferred_one_extra_stage_shared_bytes,max_absolute_error,mean_absolute_error,l2_relative_error,normalized_max_error,reference_is_finite,fused_is_finite,numerically_acceptable,ref_compile_plus_first_ms,ref_mean_ms,ref_median_ms,ref_min_ms,ref_max_ms,ref_std_ms,ref_p10_ms,ref_p90_ms,ref_cv_percent,ref_run_times_ms,fused_compile_plus_first_ms,fused_mean_ms,fused_median_ms,fused_min_ms,fused_max_ms,fused_std_ms,fused_p10_ms,fused_p90_ms,fused_cv_percent,fused_run_times_ms,speedup_ref_over_fused,predicted_fused_ms_from_memory_model,fused_vs_predicted_latency_ratio,prediction_error_percent,speedup_as_fraction_of_ideal,speedup_percent_of_ideal,speedup_gap_from_ideal,incremental_fusion_benefit_fraction,ref_tokens_per_second,fused_tokens_per_second,ref_effective_tflops,fused_effective_tflops,fused_actual_tflops,ref_minimum_traffic_gbps,fused_minimum_traffic_gbps,fused_no_cache_traffic_gbps
dffee0c2d5f9a3a2,2026-07-09T18:36:20.430182+00:00,gpu,float32,512,128,512,4,32,32,one_dominant,"[356, 52, 52, 52]",0.0049438728019595,356,"[12, 2, 2, 2]",18,48,30,0.375,576,64,0.8888888888888888,0.125,12.5,1.125,16,134217728,150994944,16777216,4718592,2621440,1048576,1.0,2097152,0.4444444444444444,44.44444444444444,9961472,10027008,2097152,9437184,4.5,28.444444444444443,51.2,57.6,15.157894736842104,15.058823529411764,16.0,4.0,0.25,0.2,20.0,5.0,1.8,69632,86016,0.0002163648605346,6.394503770934534e-07,9.10530798137188e-06,7.183271372923627e-05,True,True,True,107.619294,0.1056158,0.102336,0.098591,0.120624,0.0075168928527683,0.0986693,0.1167170999999999,7.117204862121345,"[0.116283, 0.120624, 0.106027, 0.100713, 0.11156, 0.099785, 0.103959, 0.099938, 0.098591, 0.098678]",406.187071,0.0938647,0.092896,0.089282,0.101874,0.0044027057373846,0.0893395999999999,0.1006914,4.69048080629319,"[0.095972, 0.093907, 0.101874, 0.091885, 0.10056, 0.095934, 0.090097, 0.089282, 0.089346, 0.08979]",1.101619014812263,0.0568533333333333,1.6339587242026268,63.39587242026269,0.6120105637845906,61.20105637845906,0.698380985187737,0.1270237685153288,5003126.954346467,5511539.786427833,1.3115397123202002,1.4448170857733378,1.6254192214950052,46.10881801125704,28.219083706510503,107.23251808473992
ee7c7c98e1d85c84,2026-07-09T18:23:01.307682+00:00,gpu,float32,512,128,512,4,64,16,skewed,"[275, 116, 71, 50]",0.0049438728019595,275,"[5, 2, 2, 1]",10,20,10,0.5,640,128,0.8,0.25,25.0,1.25,32,134217728,167772160,33554432,4718592,2621440,1048576,1.0,2097152,0.4444444444444444,44.44444444444444,5767168,5898240,2097152,5242880,2.5,28.444444444444443,51.2,64.0,29.09090909090909,28.444444444444443,32.0,4.0,0.25,0.2,20.0,5.0,1.8,86016,94208,0.0001253485679626,4.10958705288067e-07,3.6095389077672735e-06,3.937824294553138e-05,True,True,True,1362.684329,0.1898206999999999,0.1893225,0.182697,0.199475,0.0048822084971864,0.1843296,0.1957202,2.572010585350543,"[0.195303, 0.191106, 0.199475, 0.188686, 0.186638, 0.184511, 0.193311, 0.189959, 0.186521, 0.182697]",503.353086,0.1156686,0.1158095,0.09529,0.155808,0.0154057735683736,0.0980494,0.1219058999999999,13.318889973920012,"[0.111295, 0.11164, 0.098356, 0.155808, 0.115463, 0.09529, 0.118139, 0.116156, 0.117674, 0.116865]",1.6347752127416146,0.1051791666666666,1.1010688111555678,10.106881115556778,0.9082084515231192,90.82084515231192,0.1652247872583854,0.7934690159270182,2704380.092170767,4421053.540512652,0.7089370148820135,1.1589526593241486,1.448690824155186,24.92356692944579,22.63579412742478,49.79874708033452
260ad32ab0d6b377,2026-07-09T18:29:14.467369+00:00,gpu,float32,1024,128,512,4,32,32,balanced,"[256, 256, 256, 256]",0.0072510009631514,256,"[8, 8, 8, 8]",32,32,0,1.0,1024,0,1.0,0.0,0.0,1.0,16,268435456,268435456,0,7340032,3145728,2097152,2.0,4194304,0.5714285714285714,57.142857142857146,17825792,17825792,2097152,16777216,8.0,36.57142857142857,85.33333333333333,85.33333333333333,15.058823529411764,15.058823529411764,16.0,4.0,0.5,0.3333333333333333,33.33333333333333,5.0,2.333333333333333,69632,86016,0.0001367330551147,2.884758032450918e-07,4.668858309742063e-06,4.636303856386803e-05,True,True,True,105.521483,0.1491781,0.1509955,0.129455,0.178265,0.0142779253986705,0.1312586,0.1608779,9.571059960322929,"[0.178265, 0.158712, 0.151234, 0.133318, 0.145117, 0.154518, 0.158946, 0.131459, 0.129455, 0.150757]",407.400925,0.0993678,0.0945575,0.09013,0.118779,0.0092776835233801,0.0913576,0.110886,9.336710205298068,"[0.118779, 0.106714, 0.103046, 0.092461, 0.09013, 0.110009, 0.09193, 0.092742, 0.096373, 0.091494]",1.596864341802607,0.0647123571428571,1.461196967238538,46.11969672385381,0.6843704322011173,68.43704322011173,0.7364689915307265,0.4476482563519551,6781659.056064585,10829389.52489226,1.7777712315929943,2.838859487613357,2.838859487613357,48.61093211387095,33.267884620469026,188.5180128493245
2754ab8fb0a18a73,2026-07-09T18:27:16.854982+00:00,gpu,float32,1024,128,512,4,8,32,mild,"[218, 243, 269, 294]",0.0072510009631514,294,"[28, 31, 34, 37]",130,148,18,0.8783783783783784,1040,16,0.9846153846153848,0.015625,1.5625,1.015625,16,268435456,272629760,4194304,7340032,3145728,2097152,2.0,4194304,0.5714285714285714,57.142857142857146,69206016,69222400,2097152,68157440,32.5,36.57142857142857,85.33333333333333,86.66666666666667,3.939393939393939,3.9384615384615382,4.0,4.0,0.5,0.3333333333333333,33.33333333333333,5.0,2.333333333333333,41984,58368,0.0001313686370849,2.998401953391294e-07,3.981688678322826e-06,4.144840568187647e-05,True,True,True,106.174855,0.1498693999999999,0.147581,0.129752,0.1981,0.0187716866274717,0.1308419,0.1611873999999999,12.52536316784594,"[0.156988, 0.151809, 0.153992, 0.139532, 0.157086, 0.137119, 0.130963, 0.129752, 0.1981, 0.143353]",307.044994,0.1146180999999999,0.1126284999999999,0.098786,0.151643,0.0146531827836139,0.0995708,0.1249921999999999,12.784353242301124,"[0.119379, 0.109263, 0.099658, 0.118402, 0.102912, 0.151643, 0.115994, 0.098786, 0.108113, 0.122031]",1.310334418020306,0.063249,1.7807159006466504,78.07159006466503,0.561571893437274,56.1571893437274,1.0229989153130274,0.2327508135152295,6938562.552090039,9091837.323590389,1.818902541655091,2.383370603355279,2.420610769032705,49.73561637338139,27.930124258069675,614.4627336775328
b92669c0a49ae522,2026-07-09T18:26:16.387973+00:00,gpu,float32,1024,128,512,4,32,16,one_dominant,"[715, 103, 103, 103]",0.0072510009631514,715,"[23, 4, 4, 4]",35,92,57,0.3804347826086957,1120,96,0.9142857142857144,0.09375,9.375,1.09375,32,268435456,293601280,25165824,7340032,3145728,2097152,2.0,4194304,0.5714285714285714,57.142857142857146,19398656,19496960,2097152,18350080,8.75,36.57142857142857,85.33333333333333,93.33333333333331,15.135135135135137,15.058823529411764,16.0,4.0,0.5,0.3333333333333333,33.33333333333333,5.0,2.333333333333333,51200,59392,0.0002386569976806,2.775740597371623e-07,4.747855655296007e-06,7.269500201800838e-05,True,True,True,106.426909,0.158037,0.1618474999999999,0.122835,0.173809,0.0136803790444563,0.1419195,0.1669294,8.65644060850075,"[0.122835, 0.159939, 0.161649, 0.14404, 0.173809, 0.166165, 0.162046, 0.161552, 0.16499, 0.163345]",346.652364,0.0962037999999999,0.094488,0.089684,0.104697,0.0056322079826654,0.090278,0.1045035,5.854454795616612,"[0.104697, 0.095194, 0.104043, 0.092649, 0.095112, 0.089684, 0.091969, 0.104482, 0.093864, 0.090344]",1.7128894674456012,0.0693632142857142,1.3622206089065323,36.22206089065326,0.7340954860481148,73.40954860481148,0.6204438658877323,0.5346671005842009,6326943.573425603,10837355.008043349,1.6585702961120814,2.840947591228516,3.107286427906189,45.35153153431472,33.292354584709166,205.3028532723732
1f00f860a7a27a4d,2026-07-09T18:32:06.881585+00:00,gpu,float32,1024,128,512,4,8,32,skewed,"[552, 233, 141, 98]",0.0072510009631514,552,"[69, 30, 18, 13]",130,276,146,0.4710144927536231,1040,16,0.9846153846153848,0.015625,1.5625,1.015625,16,268435456,272629760,4194304,7340032,3145728,2097152,2.0,4194304,0.5714285714285714,57.142857142857146,69206016,69222400,2097152,68157440,32.5,36.57142857142857,85.33333333333333,86.66666666666667,3.939393939393939,3.9384615384615382,4.0,4.0,0.5,0.3333333333333333,33.33333333333333,5.0,2.333333333333333,41984,58368,0.0001217126846313,2.528311711103015e-07,3.0791898097959347e-06,4.105369953322224e-05,True,True,True,107.145474,0.1509447,0.137368,0.12702,0.234428,0.0314343970390717,0.127749,0.1774489999999999,20.82510816151326,"[0.171118, 0.234428, 0.13093, 0.153667, 0.1601, 0.130896, 0.12702, 0.12783, 0.129652, 0.143806]",306.277565,0.1261944,0.127113,0.095663,0.158388,0.0168820844459444,0.1012574,0.1406562,13.377839623584295,"[0.13171, 0.134923, 0.128785, 0.138686, 0.158388, 0.101879, 0.122059, 0.12441, 0.095663, 0.125441]",1.0806762486921084,0.0588719999999999,2.159141867101509,115.91418671015089,0.4631469637251893,46.31469637251893,1.252657084641225,0.0605071865190813,7454428.979092657,8055824.345267596,1.954133830295265,2.1117860171658287,2.1447826736840447,53.43334692213616,24.747492388662053,544.4448325505651
a874e352bdd5baf3,2026-07-09T18:32:15.638728+00:00,gpu,float32,4096,128,512,4,32,32,balanced,"[1024, 1024, 1024, 1024]",0.0210937745869159,1024,"[32, 32, 32, 32]",128,128,0,1.0,4096,0,1.0,0.0,0.0,1.0,16,1073741824,1073741824,0,23068672,6291456,8388608,8.0,16777216,0.7272727272727273,72.72727272727273,71303168,71303168,2097152,67108864,32.0,46.54545454545455,170.66666666666666,170.66666666666666,15.058823529411764,15.058823529411764,16.0,4.0,2.0,0.6666666666666666,66.66666666666666,5.0,3.6666666666666665,69632,86016,0.0002920627593994,2.869553838991124e-07,4.69960014015669e-06,8.13717269920744e-05,True,True,True,107.862268,0.3441865,0.342957,0.339721,0.354223,0.0044009728299547,0.3402493,0.3503764,1.2786593401992128,"[0.345915, 0.354223, 0.340308, 0.343372, 0.342542, 0.341348, 0.349949, 0.339721, 0.343427, 0.34106]",403.549437,0.1311922999999999,0.1305545,0.123799,0.144508,0.0059318760615845,0.1261200999999999,0.1389892,4.52151236130822,"[0.144508, 0.132083, 0.138376, 0.129954, 0.126419, 0.123799, 0.132373, 0.126378, 0.131155, 0.126878]",2.626925919826586,0.0935337272727272,1.3958013200877464,39.58013200877464,0.7164343417708872,71.64343417708871,1.0397407468400806,0.6100972199349698,11943188.2130996,31373870.682358712,3.130835130934782,8.224471956156242,8.224471956156242,67.26403601617695,48.190265368102985,546.1563408385005
0909556ff6b09c1f,2026-07-09T18:23:20.623527+00:00,gpu,float32,4096,128,512,4,32,32,mild,"[871, 973, 1075, 1177]",0.0210937745869159,1177,"[28, 31, 34, 37]",130,148,18,0.8783783783783784,4160,64,0.9846153846153848,0.015625,1.5625,1.015625,16,1073741824,1090519040,16777216,23068672,6291456,8388608,8.0,16777216,0.7272727272727273,72.72727272727273,72351744,72417280,2097152,68157440,32.5,46.54545454545455,170.66666666666666,173.33333333333334,15.07246376811594,15.058823529411764,16.0,4.0,2.0,0.6666666666666666,66.66666666666666,5.0,3.6666666666666665,69632,86016,0.0002942085266113,2.658453581716458e-07,4.148870175413322e-06,8.95452467375435e-05,True,True,True,106.013791,0.3436337,0.3442604999999999,0.339886,0.348097,0.0027292641883848,0.3403819,0.3469359999999999,0.7942364757545143,"[0.3452, 0.340437, 0.344728, 0.341471, 0.348097, 0.343793, 0.340617, 0.346807, 0.339886, 0.345301]",407.548152,0.1492394999999999,0.157267,0.113991,0.160945,0.0160573502499634,0.1224897,0.1607577999999999,10.759450581088396,"[0.123434, 0.144537, 0.113991, 0.160172, 0.158434, 0.160945, 0.1561, 0.155233, 0.160737, 0.158812]",2.1890193111078613,0.0938892272727272,1.6750270991492393,67.50270991492393,0.5970052666657804,59.70052666657804,1.4776473555588052,0.445882241665448,11897966.801303083,26044879.09097268,3.1189806091607952,6.827508784423942,6.934188609180565,67.00934902493897,40.00493428373403,460.0567442629414
21f4d93f1d6528d9,2026-07-09T18:35:08.055030+00:00,gpu,float32,4096,128,512,4,32,32,one_dominant,"[2866, 410, 410, 410]",0.0210937745869159,2866,"[90, 13, 13, 13]",129,360,231,0.3583333333333333,4128,32,0.992248062015504,0.0078125,0.78125,1.0078125,16,1073741824,1082130432,8388608,23068672,6291456,8388608,8.0,16777216,0.7272727272727273,72.72727272727273,71827456,71860224,2097152,67633152,32.25,46.54545454545455,170.66666666666666,172.0,15.065693430656934,15.058823529411764,16.0,4.0,2.0,0.6666666666666666,66.66666666666666,5.0,3.6666666666666665,69632,86016,0.0001300573348999,2.606951738926e-07,4.131242349103559e-06,4.1428203985560685e-05,True,True,True,108.721465,0.3735243,0.370181,0.33579,0.426014,0.0244454710285975,0.3476771999999999,0.3946184,6.54454637318041,"[0.426014, 0.388097, 0.39113, 0.372366, 0.367996, 0.38737, 0.361211, 0.33579, 0.348998, 0.356271]",406.301469,0.1515701,0.1507835,0.123954,0.186237,0.0169861998484063,0.1296096,0.1704969,11.206827631839234,"[0.123954, 0.186237, 0.151679, 0.154371, 0.141791, 0.168748, 0.149477, 0.149888, 0.130238, 0.159318]",2.4550497899305954,0.1009584545454545,1.4935202869227038,49.35202869227037,0.6695590336174352,66.95590336174352,1.211616876736071,0.5456436712239733,11064857.461620128,27164775.986762475,2.9005859944189467,7.121083036273863,7.176716497494752,62.31727722384456,41.72509591566716,476.3615117038668
31ad11300a7f9fbc,2026-07-09T18:22:49.054045+00:00,gpu,float32,4096,128,512,4,32,32,skewed,"[2212, 931, 561, 392]",0.0210937745869159,2212,"[70, 30, 18, 13]",131,280,149,0.4678571428571428,4192,96,0.9770992366412212,0.0234375,2.34375,1.0234375,16,1073741824,1098907648,25165824,23068672,6291456,8388608,8.0,16777216,0.7272727272727273,72.72727272727273,72876032,72974336,2097152,68681728,32.75,46.54545454545455,170.66666666666666,174.66666666666666,15.079136690647482,15.058823529411764,16.0,4.0,2.0,0.6666666666666666,66.66666666666666,5.0,3.6666666666666665,69632,86016,0.0002175569534301,2.5358934863106697e-07,3.688032393256435e-06,6.894419493619353e-05,True,True,True,105.530329,0.3446536,0.344261,0.339568,0.358204,0.0049877547293346,0.339901,0.347377,1.447179060173647,"[0.346174, 0.344941, 0.344717, 0.339568, 0.358204, 0.339938, 0.343323, 0.343871, 0.344651, 0.341149]",402.5687,0.1736122,0.1503815,0.138166,0.332911,0.0571459596083572,0.1405230999999999,0.2271852999999999,32.91586628610044,"[0.145362, 0.147616, 0.143378, 0.160323, 0.153147, 0.140785, 0.138166, 0.332911, 0.215438, 0.158996]",2.289251004944092,0.0938893636363636,1.6016883507958597,60.168835079585946,0.6243411831665705,62.434118316657056,1.3774156617225746,0.4834691268540345,11897949.520857722,27237392.89739762,3.1189760791957264,7.140119123695402,7.307465665657012,67.00925170147069,41.83663549040274,484.6076944304984
3f0dfc14768a82ac,2026-07-09T18:24:59.255269+00:00,gpu,float32,16384,64,512,4,32,32,balanced,"[4096, 4096, 4096, 4096]",0.0593261970207095,4096,"[128, 128, 128, 128]",512,512,0,1.0,16384,0,1.0,0.0,0.0,1.0,16,2147483648,2147483648,0,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,142606336,142606336,1048576,134217728,128.0,28.054794520547944,227.55555555555557,227.55555555555557,15.058823529411764,15.058823529411764,16.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,36864,45056,0.0002291202545166,2.3665614889978317e-07,3.3899566460604547e-06,6.271299935178831e-05,True,True,True,553.31774,1.6156368,1.6108600000000002,1.601957,1.667023,0.0180772259973702,1.6037489,1.6271233,1.11889169628782,"[1.614133, 1.606052, 1.605223, 1.613622, 1.609984, 1.603948, 1.601957, 1.667023, 1.611736, 1.62269]",287.426818,0.2019492,0.199531,0.182946,0.217794,0.0101760494181189,0.194232,0.2176716,5.038915439189162,"[0.207766, 0.206427, 0.217794, 0.200631, 0.195901, 0.196452, 0.198431, 0.217658, 0.182946, 0.195486]",8.073231728403105,0.1985991780821918,1.0046919726798795,0.4691972679879612,0.995329939118191,99.5329939118191,0.0378793827080059,0.9946732118066868,10170964.577927316,82112553.93898691,1.3331286691580893,10.762656669890893,10.762656669890893,47.518746508076426,47.29683106885646,714.7076694849421
ec08a9d83b36a171,2026-07-09T18:29:43.961959+00:00,gpu,float32,16384,64,512,4,32,32,mild,"[3482, 3891, 4301, 4710]",0.0593261970207095,4710,"[109, 122, 135, 148]",514,592,78,0.8682432432432432,16448,64,0.9961089494163424,0.00390625,0.390625,1.00390625,16,2147483648,2155872256,8388608,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,143130624,143163392,1048576,134742016,128.5,28.054794520547944,227.55555555555557,228.44444444444449,15.062271062271062,15.058823529411764,16.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,36864,45056,0.0002527236938476,2.729738071138854e-07,4.250207894074265e-06,7.225078297778964e-05,True,True,True,553.875622,1.6613718,1.647649,1.629669,1.714753,0.0293338387764029,1.6338792,1.7143354,1.765639622413412,"[1.714753, 1.714289, 1.669095, 1.645416, 1.629669, 1.649882, 1.643089, 1.642566, 1.634347, 1.670612]",289.330465,0.2031842,0.20199,0.182845,0.223801,0.0132294706303767,0.1842804999999999,0.2176756,6.51107252944703,"[0.216726, 0.210737, 0.216995, 0.223801, 0.18444, 0.198422, 0.195178, 0.205558, 0.19714, 0.182845]",8.157082033764047,0.2031348082191781,0.994364293204034,-0.5635706795966086,1.005667647998307,100.56676479983072,-0.0459709226529359,1.0064646609980692,9943865.471347356,81112926.38249418,1.3033623350604406,10.631633486806278,10.673163305114114,46.45773948213485,46.72104559631665,708.6025248774691
65548b858ba3a7bc,2026-07-09T18:23:56.201810+00:00,gpu,float32,16384,64,512,4,64,16,one_dominant,"[11467, 1639, 1639, 1639]",0.0593261970207095,11467,"[180, 26, 26, 26]",258,720,462,0.3583333333333333,16512,128,0.992248062015504,0.0078125,0.78125,1.0078125,32,2147483648,2164260864,16777216,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,76021760,76087296,1048576,67633152,64.5,28.054794520547944,227.55555555555557,229.33333333333331,28.46896551724138,28.444444444444443,32.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,45056,49152,0.0002377033233642,2.623060026962776e-07,3.936748271371471e-06,6.593036960111931e-05,True,True,True,1770.954314,1.6295202,1.629459,1.621888,1.640127,0.0057599447358459,1.6225549,1.6383,0.3534748900839619,"[1.631644, 1.640127, 1.622629, 1.630339, 1.621888, 1.628579, 1.626729, 1.624534, 1.638097, 1.630636]",335.867715,0.2440296999999999,0.242375,0.236012,0.258679,0.0059173107751748,0.2395103,0.2503918,2.424832213117836,"[0.2433, 0.236012, 0.24145, 0.249471, 0.240932, 0.244669, 0.241356, 0.239899, 0.244529, 0.258679]",6.7228839608045385,0.200892205479452,1.206492802553213,20.649280255321287,0.82884870749645,82.88487074964499,1.3882271503065722,0.8047805569881383,10054870.972512962,67597730.78906652,1.317912048109219,8.860169769984527,8.929389846312533,46.97635718358057,38.93629293450232,313.65347086126866
0410f2108d21bb99,2026-07-09T18:30:10.083902+00:00,gpu,float32,16384,64,512,4,32,64,skewed,"[8852, 3723, 2243, 1566]",0.0593261970207095,8852,"[277, 117, 71, 49]",514,1108,594,0.463898916967509,16448,64,0.9961089494163424,0.00390625,0.390625,1.00390625,8,2147483648,2155872256,8388608,76546048,9437184,33554432,32.0,67108864,0.8767123287671232,87.67123287671232,143130624,143163392,1048576,134742016,128.5,28.054794520547944,227.55555555555557,228.44444444444449,15.062271062271062,15.058823529411764,16.0,8.0,8.0,0.8888888888888888,88.88888888888889,9.0,8.11111111111111,57344,73728,0.0002639293670654,2.842319304363628e-07,4.304581125325058e-06,7.172375626396388e-05,True,True,True,552.94107,1.6380858,1.6360085,1.630363,1.652351,0.0074712960160871,1.630408,1.6511297,0.4560991869954047,"[1.652351, 1.638927, 1.63578, 1.636237, 1.650994, 1.63457, 1.631397, 1.639826, 1.630413, 1.630363]",374.585024,0.205416,0.2021095,0.200728,0.214128,0.0051901477435618,0.2008414,0.2122587,2.5266521320451347,"[0.214128, 0.210808, 0.209316, 0.212051, 0.200854, 0.201041, 0.201015, 0.200728, 0.201108, 0.203111]",8.09466403113164,0.2016996780821917,1.0020318422007657,0.2031842200765547,0.9979722778107502,99.797227781075,0.0164470799794713,0.9976871293778868,10014617.894711427,81064967.25784785,1.3126359966956165,10.625347388420632,10.666852651656653,46.78829480409179,46.69342114052037,708.1835539645589
e615d7151bc6b3c2,2026-07-09T18:34:23.832874+00:00,gpu,float32,16384,128,256,4,32,32,balanced,"[4096, 4096, 4096, 4096]",0.0540527589619159,4096,"[128, 128, 128, 128]",512,512,0,1.0,16384,0,1.0,0.0,0.0,1.0,8,2147483648,2147483648,0,51380224,17825792,16777216,16.0,33554432,0.6530612244897959,65.3061224489796,150994944,150994944,1048576,134217728,128.0,41.795918367346935,120.47058823529412,120.47058823529412,14.22222222222222,14.22222222222222,16.0,2.0,16.0,0.9411764705882352,94.11764705882352,3.0,2.8823529411764706,69632,86016,0.0004866123199462,2.053463958873181e-07,4.764141522173304e-06,0.0001320547598879,True,True,True,851.178982,0.9946718,0.993869,0.979138,1.018083,0.0100654325371541,0.9855892,1.002576,1.0119350460276555,"[0.986306, 0.993435, 0.998422, 0.994303, 0.999036, 0.990351, 0.986791, 0.979138, 1.018083, 1.000853]",408.781723,0.2164616,0.2159984999999999,0.200832,0.234535,0.0105242402405114,0.203055,0.2326513,4.861943291794676,"[0.232442, 0.214138, 0.219273, 0.220479, 0.200832, 0.207618, 0.234535, 0.216131, 0.215866, 0.203302]",4.601277323685118,0.344811693877551,0.6264245204998907,-37.35754795001093,1.596361520462184,159.6361520462184,-1.7189243825086478,1.913178578207719,16485069.963948969,75852378.60448106,2.1607310903147194,9.94212296844654,9.94212296844654,51.69717940694397,82.52738792167538,699.0555212188973
3bd5294fad70be75,2026-07-09T18:34:14.377744+00:00,gpu,float32,16384,128,256,4,32,32,mild,"[3482, 3891, 4301, 4710]",0.0540527589619159,4710,"[109, 122, 135, 148]",514,592,78,0.8682432432432432,16448,64,0.9961089494163424,0.00390625,0.390625,1.00390625,8,2147483648,2155872256,8388608,51380224,17825792,16777216,16.0,33554432,0.6530612244897959,65.3061224489796,151519232,151584768,1048576,134742016,128.5,41.795918367346935,120.47058823529412,120.94117647058825,14.228373702422145,14.22222222222222,16.0,2.0,16.0,0.9411764705882352,94.11764705882352,3.0,2.8823529411764706,69632,86016,0.0003254413604736,1.7363210247367533e-07,3.518721541695413e-06,8.967776375357062e-05,True,True,True,853.327023,1.0298935,1.018248,1.006045,1.133121,0.0351307210009985,1.0112083,1.0402221,3.4111023131031075,"[1.029477, 1.018664, 1.022208, 1.006045, 1.017374, 1.017832, 1.011782, 1.133121, 1.0299, 1.012532]",406.103564,0.2037175,0.198105,0.194677,0.221363,0.0093099479080175,0.1955049999999999,0.2162501,4.570028548366015,"[0.212462, 0.196666, 0.196307, 0.197739, 0.215682, 0.221363, 0.198471, 0.195597, 0.194677, 0.208211]",5.139940940410389,0.3532697142857143,0.5607754981220339,-43.92245018779662,1.7832448160607473,178.32448160607473,-2.2575879992339183,2.199343624593019,16090382.696553295,82703616.76888518,2.1089986408026333,10.840128457131318,10.882472708916987,50.45944013639114,89.98153504454707,764.8430478786502
9016b153e1bcf82c,2026-07-09T18:33:18.349061+00:00,gpu,float32,16384,128,256,4,32,32,one_dominant,"[11467, 1639, 1639, 1639]",0.0540527589619159,11467,"[359, 52, 52, 52]",515,1436,921,0.3586350974930362,16480,96,0.9941747572815534,0.005859375,0.5859375,1.005859375,8,2147483648,2160066560,12582912,51380224,17825792,16777216,16.0,33554432,0.6530612244897959,65.3061224489796,151781376,151879680,1048576,135004160,128.75,41.795918367346935,120.47058823529412,121.17647058823528,14.231433506044905,14.22222222222222,16.0,2.0,16.0,0.9411764705882352,94.11764705882352,3.0,2.8823529411764706,69632,86016,0.0003509521484375,2.1274698269735381e-07,4.608131803252036e-06,9.951938409358264e-05,True,True,True,858.637883,1.0038046,1.0030965,0.993016,1.019161,0.0067880966581214,0.9978697,1.0100242,0.6762368550733365,"[1.008283, 0.999049, 1.019161, 1.003986, 0.998409, 0.993016, 1.003575, 1.00094, 1.009009, 1.002618]",405.755415,0.2326357,0.2245905,0.216602,0.302633,0.0241714937107742,0.21887,0.2476708999999999,10.39027703433921,"[0.241564, 0.225761, 0.223058, 0.22342, 0.216602, 0.22581, 0.219122, 0.2219, 0.226487, 0.302633]",4.466335397089369,0.3480130714285714,0.6453507596081673,-35.464924039183266,1.549544933684067,154.9544933684067,-1.5839824559128988,1.8414906797037276,16333423.553965144,72950547.77472778,2.140854492065319,9.56177419792912,9.617800218620111,51.22161626523469,79.37019597890382,675.8138745850781
75f1318936be370a,2026-07-09T18:25:50.832656+00:00,gpu,float32,16384,128,256,4,32,32,skewed,"[8852, 3723, 2243, 1566]",0.0540527589619159,8852,"[277, 117, 71, 49]",514,1108,594,0.463898916967509,16448,64,0.9961089494163424,0.00390625,0.390625,1.00390625,8,2147483648,2155872256,8388608,51380224,17825792,16777216,16.0,33554432,0.6530612244897959,65.3061224489796,151519232,151584768,1048576,134742016,128.5,41.795918367346935,120.47058823529412,120.94117647058825,14.228373702422145,14.22222222222222,16.0,2.0,16.0,0.9411764705882352,94.11764705882352,3.0,2.8823529411764706,69632,86016,0.0003762543201446,2.132226057938169e-07,4.970714599039638e-06,0.0001017665999825,True,True,True,2479.661874,1.0003899,1.001543,0.985141,1.013614,0.0084901851034002,0.988687,1.0098322,0.8486876070420415,"[1.000278, 1.002808, 0.998176, 1.009412, 0.994256, 1.006605, 1.013614, 0.985141, 1.004528, 0.989081]",410.278636,0.2341272,0.2371495,0.199779,0.253977,0.0148063902271958,0.2193819,0.2469066,6.324079486362892,"[0.223486, 0.245941, 0.253977, 0.22156, 0.246121, 0.24064, 0.199779, 0.235469, 0.236311, 0.237988]",4.2232557943407,0.3474741020408163,0.682495468315918,-31.7504531684082,1.4652111939549366,146.52111939549368,-1.3409028531642293,1.7123546407434969,16358758.435733665,69087221.351932,2.144175185688483,9.055400277040432,9.09077293437262,51.301066454460766,75.16689683090202,638.9186230626673
